p29926,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 31, Härmälänranta, Tampere",209 500 €,"42,5 m²",2022
p29924,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 21, Härmälänranta, Tampere",349 200 €,78 m²,2022
p29923,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 28, Härmälänranta, Tampere",188 400 €,"36,5 m²",2022
p29899,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 16, Härmälänranta, Tampere",183 400 €,"36,5 m²",2022
p29898,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 13, Härmälänranta, Tampere",202 400 €,"42,5 m²",2022
p29897,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 10, Härmälänranta, Tampere",180 600 €,"36,5 m²",2022
p29894,Kerrostalo | 2-3h + kt + s,"Fontellinpolku 7 A 62, Härmälänranta, Tampere",388 400 €,"70,5 m²",2022
p29893,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 58, Härmälänranta, Tampere",202 300 €,"36,5 m²",2022
p29889,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 55, Härmälänranta, Tampere",226 900 €,"42,5 m²",2022
p29888,Kerrostalo | 2-3h + kt + s,"Fontellinpolku 7 A 50, Härmälänranta, Tampere",367 500 €,"70,5 m²",2022
p29887,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 07, Härmälänranta, Tampere",199 900 €,"42,5 m²",2022
p29886,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 42, Härmälänranta, Tampere",175 900 €,32 m²,2022
p29884,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 47, Härmälänranta, Tampere",256 300 €,"52,5 m²",2022
p29883,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 37, Härmälänranta, Tampere",211 900 €,"42,5 m²",2022
p29878,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 29, Härmälänranta, Tampere",243 500 €,"52,5 m²",2022
p29877,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 35, Härmälänranta, Tampere",249 500 €,"52,5 m²",2022
p29876,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 40, Härmälänranta, Tampere",193 600 €,"36,5 m²",2022
p29874,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 33, Härmälänranta, Tampere",362 900 €,78 m²,2022
p29873,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 23, Härmälänranta, Tampere",239 900 €,"52,5 m²",2022
p29872,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 20, Härmälänranta, Tampere",339 600 €,"69,5 m²",2022
p29867,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 01, Härmälänranta, Tampere",154 500 €,32 m²,2022
p29866,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 15, Härmälänranta, Tampere",342 400 €,78 m²,2022
p29864,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 65, Härmälänranta, Tampere",274 400 €,"52,5 m²",2022
p29863,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 64, Härmälänranta, Tampere",206 300 €,"36,5 m²",2022
p29862,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 09, Härmälänranta, Tampere",335 700 €,78 m²,2022
p29847,Kerrostalo | 3-4h + kt + s,"Fontellinpolku 7 A 67, Härmälänranta, Tampere",585 000 €,113 m²,2022
p29846,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 59, Härmälänranta, Tampere",266 900 €,"52,5 m²",2022
p29842,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 53, Härmälänranta, Tampere",259 900 €,"52,5 m²",2022
p29839,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 49, Härmälänranta, Tampere",219 900 €,"42,5 m²",2022
p29836,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 46, Härmälänranta, Tampere",196 300 €,"36,5 m²",2022
p29834,Kerrostalo | 2-3h + kt + s,"Fontellinpolku 7 A 44, Härmälänranta, Tampere",358 900 €,"70,5 m²",2022
p29832,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 32, Härmälänranta, Tampere",347 700 €,"69,5 m²",2022
p29829,Kerrostalo | 2-3h + kt + s,"Fontellinpolku 7 A 38, Härmälänranta, Tampere",351 900 €,"70,5 m²",2022
p29828,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 41, Härmälänranta, Tampere",252 900 €,"52,5 m²",2022
p29827,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 17, Härmälänranta, Tampere",236 800 €,"52,5 m²",2022
p29824,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 19, Härmälänranta, Tampere",204 600 €,"42,5 m²",2022
p29822,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 22, Härmälänranta, Tampere",185 800 €,"36,5 m²",2022
p29823,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 14, Härmälänranta, Tampere",335 900 €,"69,5 m²",2022
p29799,Kerrostalo | 2h + kt + s,"Fontellinpolku 7 A 11, Härmälänranta, Tampere",227 800 €,"52,5 m²",2022
p29798,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 04, Härmälänranta, Tampere",279 900 €,"63,5 m²",2022
p29797,Kerrostalo | 1h + kt + alk,"Fontellinpolku 7 A 06, Härmälänranta, Tampere",162 900 €,32 m²,2022
p29796,Kerrostalo | 3h + kt + s,"Fontellinpolku 7 A 08, Härmälänranta, Tampere",329 900 €,"69,5 m²",2022
p29794,Kerrostalo | 2h + kt,"Fontellinpolku 7 A 02, Härmälänranta, Tampere",179 900 €,"42,5 m²",2022
1277546,"Kerrostalo | 2h, k, vh, p(las.)","Teekkarinkatu 13, Hervanta, Tampere",75 000 €,54 m²,1976
9914887,"Kerrostalo | 3h, k, kph / wc, erill.wc, vh, lasit.parv","Niemikatu 1, Amuri, Tampere",298 000 €,89 m²,1972
1277658,"Kerrostalo | 4h, k, kph / wc, 2 vh, parv.","Raiskionkatu 3, Tesoma, Tampere",126 000 €,86 m²,1968
681543,"Paritalo | 3h, k, s, khh, terassi","Kynsilaukankatu 24 F, Levonmäki, Tampere",224 000 €,"80,5 m²",1999
9943252,Kerrostalo | 1h + k + wc,"Niinikuja 1, Rantaperkiö, Tampere",89 000 €,52 m²,1952
9644697,"Omakotitalo | oh, k, 5 mh, 2 kph, takkah, pukuh, kph, s, khh, at","Juvelankatu 17, Vehmainen, Tampere",365 000 €,177 m²,1971
9935038,Omakotitalo | 5h + k + rt + takkahuone + s + khh,"Vastakatu 12, Finninmäki, Tampere",466 000 €,197 m²,2008
9732017,"Rivitalo | 3h, k, s","Riihuhdankatu 11, Atala, Tampere",168 000 €,78 m²,1987
9466590,Kerrostalo | 2h + k,"Isoahonkatu 5, Lamminpää, Tampere",85 000 €,60 m²,1962
20069852,"Kerrostalo | 2h, avok, kph / wc","Hämeenpuisto 14, Hämeenpuisto, Tampere",272 000 €,62 m²,1957
20076113,"Rivitalo | 4h, k, th, elokuvatetteri, at, p","Kurpantie 4, Järvensivu, Tampere",485 000 €,132 m²,1978
20131098,"Omakotitalo | 5h, k, khh, s, ph, 2wc, et, vh","Kolunkyläntie 254, Kämmenniemi, Tampere",294 000 €,129 m²,2007
n93968,"Omakotitalo | 3h + k + kph + erill. wc + at + piharakennus (th, kph / wc, s,","Rinnetie 24, Kumpula, Tampere",299 000 €,90 m²,1968
9724563,"Kerrostalo | 2h, kk, kph, s, lasitettu parveke","Voimakatu 4, Ratina,, Ratinanranta Tampere",237 000 €,"44,5 m²",2010
9562965,"Kerrostalo | 2h, kk, kph, lasitettu parveke","Voimakatu 2, Ratina, Tampere",199 000 €,37 m²,2011
20045016,Rivitalo | 5h + k + s + varasto,"Pikkulammenkatu 7, Kaukajärvi, Tampere",190 000 €,135 m²,1968
p29476,Rivitalo | 4h + k + kph + s + p,"Petäjämäenkatu 6 B 4, Risso, Tampere",273 000 €,95 m²,2013
p29392,Kerrostalo | 1h + kk + s,"Kalkunvuorenkatu 22, Kalkku, Tampere","16 518,93 €","44,5 m²",2010
1277654,"Kerrostalo | 2h, kt, kph, et, las. p","Juvankatu 85, Annala, Tampere",119 000 €,32 m²,2015
9961865,Rivitalo | 4- 5 h + avok + s,"Mattilanmäki 17 B 5, Kumpula, Tampere",342 000 €,95 m²,2021
9912111,"Kerrostalo | 2h, kt, kh, lasit.p.","Sammonkatu 56, Kaleva, Tampere",226 000 €,35 m²,2020
9542436,Kerrostalo | 2h + k + p,"Hikivuorenkatu 6, Annala, Tampere",98 000 €,56 m²,1974
9451066,"Kerrostalo | 2 h, kt, ransk.parveke","Isokuusenkatu 47 B 42, Vuores, Tampere",137 890 €,"36,5 m²",2020
1271168,"Kerrostalo | 3h, k, kph, p","Paavo Kolin katu 2, Hervanta, Tampere",99 000 €,76 m²,1979
20182288,"Kerrostalo | 1h, kt, p ( yht.järj. mukaan 1H + KT )","Vasamamittarinkatu 4, Risso, Tampere",105 500 €,"27,5 m²",2015
20068344,Kerrostalo | 2h + k + s + viherhuone,"Näsilinnankatu 46, Keskusta, Tampere",212 000 €,57 m²,2006
7848938,Luhtitalo | 3h + kt,"Ruopionkatu 8 D57, Muotiala, Tampere",237 700 €,"56,5 m²",2019
9735465,"Kerrostalo | 4h, avok, s, kph / wc, 3xvh, khh, parvi, terassi","Trikookuja 8, Pyynikki, Tampere",845 000 €,146 m²,2015
1277549,"Rivitalo | 3h, k, s, kph, tkh, 2x erill. wc, lasit. p, autota","Kytökatu 7, Vehmainen, Tampere",174 000 €,82 m²,1976
20017276,"Kerrostalo | 2h, kk, kph, vh, par","Saarenvainionkatu 13, Kaukajärvi, Tampere",99 000 €,"49,5 m²",1971
20047684,Rivitalo | 3h + k + s,"Annalankatu 15, Annala, Tampere",195 000 €,90 m²,1982
20036838,"Rivitalo | 4h, k, kph, s, takka-aula, 2 erill. wc, vh, p","Lassinlinnankatu 4, Olkahinen, Tampere",235 000 €,117 m²,1985
9915776,"Kerrostalo | 1h, avok., alkovi, kh / s, lasitt.parv.","Pohjolankatu 29, Tammela, Tampere",215 000 €,"41,5 m²",2016
20070311,"Rivitalo | 3h, avok., erill. wc, ph / khh, s, et, terassi, var.","Kaarle Halmeen katu 1, Hervanta, Tampere",219 000 €,76 m²,2007
p29229,Kerrostalo | 2H + KT + S,"Koukkurannankatu 3 B 33, Vuores, Tampere","20 983,29 €","47,5 m²",2018
9804627,"Rivitalo | 4h, k, kph / wc, s, wc, p, ter","Kemiankatu 1, Hervanta, Tampere",139 000 €,97 m²,1979
1277688,"Kerrostalo | 3h, k, parveke (lasitettu) + 2. vaatehuonetta","Säästäjänkatu 17, Peltolammi, Tampere",110 000 €,68 m²,1969
663643,"Rivitalo | 3h, kt, s","Jenseninkatu 39 B, Olkahinen, Tampere",339 900 €,78 m²,2020
663645,"Rivitalo | 3h, kt, s","Jenseninkatu 39 B, Olkahinen, Tampere",339 900 €,78 m²,2020
678134,Kerrostalo | 1h + k + alk + kph + lasit.p,"Tesomankuja 1 A, Tesoma, Tampere",135 000 €,35 m²,2018
667399,"Rivitalo | 4h, k, s","Katiskankatu 25 B, Olkahinen, Tampere",275 000 €,"122,3 m²",1982
1276704,"Kerrostalo | 2h, kk","Hankkionraitti 6, Hankkio, Tampere",69 000 €,"40,5 m²",1959
1277247,"Kerrostalo | 2h, k, kph, vh, lasit. p","Lindforsinkatu 16, Hervanta, Tampere",77 000 €,60 m²,1978
1276889,"Kerrostalo | 1h, tupakeittiö, ransk.p.","Valmetinkatu 12, Härmälänranta, Tampere",125 000 €,36 m²,2015
9995302,Kerrostalo | 2h + kk + s + p,"Lahdenperänkatu 4, Rantaperkiö, Tampere",189 000 €,"52,5 m²",2008
20139284,Kerrostalo | 3mh + oh + k + 2psh + s + wc + kattoterassi,"Käpytie 4, Käpylä, Tampere",635 000 €,169 m²,1939
20135888,Rivitalo | 2h + k + s,"Possilankatu 14, Lielahti, Tampere",162 000 €,57 m²,1989
1269753,"Kerrostalo | 3h, k, ruokailutila, kph / wc / s, erill. wc, vh, khh,","Yliopistonkatu 50, Keskusta, Tampere",577 000 €,"96,5 m²",2016
9414721,"Kerrostalo | 3h, k, kph / s, eril. WC","Puu-tammelan raitti 18, Tammela, Tampere",418 000 €,"83,5 m²",1920
7941303,"Omakotitalo | 3mh, oh, k, rh, 2wc, th, sauna, ph, vh, varasto, a","Mikkolankatu 51, Leinola, Tampere",289 000 €,119 m²,1983
20063820,"Kerrostalo | 2 h, kk, s, p","Jänislahdenkatu 11, Lentävänniemi, Tampere",153 000 €,"57,5 m²",2005
20099885,"Kerrostalo | 2h, k, kph, parv","Tuomiokirkonkatu 40, Keskusta, Tampere",229 000 €,"59,5 m²",1962
9810227,Kerrostalo | 2h + k + lasitettu parveke,"Sammonkatu 25, Kaleva, Tampere",187 000 €,"54,5 m²",1960
n96688,Rivitalo | 3-4 h + k + s + wc + khh + p + var + at,"Aarikkalankatu 10 C, Hakametsä, Tampere",345 000 €,96 m²,2004
20163211,"Puutalo-osake | 3h, k, ransk. p","Pyynikintie 62, Pyynikki, Tampere",228 000 €,75 m²,1951
9596648,"Kerrostalo | 3h, k, kph / wc, p","Pirkankatu 14, Amuri, Tampere",312 000 €,82 m²,1952
20090463,Kerrostalo | 2h + k + s,"Irjalankatu 62, Takahuhti, Tampere",136 000 €,65 m²,1981
678399,"Rivitalo | 4h, k, s","Lentokentänkatu 15 B, Härmälä, Tampere",269 000 €,93 m²,2005
20102518,Kerrostalo | 1h + tk + s,"Lastaajankatu 2, Janka, Tampere",125 000 €,40 m²,1995
1276117,"Kerrostalo | 3h, k, kph, s, lasit.p.","Näsilinnankatu 33, Keskusta, Tampere",199 000 €,79 m²,1980
p28493,Kerrostalo | 1h + kk,"Pirkankatu 21-23, Amuri, Tampere",98 000 €,24 m²,1935
p28444,Kerrostalo | 2H + KK + S,"Asuntamaanrinne 1 A 28, Vuores, Tampere","21 710,37 €",47 m²,2015
9631671,Kerrostalo | 2h + kt + s,"Kokinpellonraitti 1, Vuores, Tampere",179 000 €,"53,5 m²",2017
p28428,Rivitalo | 3h + k + s,"Mäentakusenkatu 17, Linnainmaa, Tampere","22 412,7 €",82 m²,2001
p28427,Kerrostalo | 2h + k + s,"Iidesranta 24, Järvensivu, Tampere","16 735,72 €",55 m²,1999
672265,Rivitalo | 2h + k + s + vh,"Ojavainionkatu 1 A, Annala, Tampere",126 000 €,63 m²,1986
20035254,"Kerrostalo | 2h, k, s, lasit.parv.","Pikkusaarenkuja 7, Lentävänniemi, Tampere","122 605,04 €","66,5 m²",1979
20091364,Rivitalo | 3h + k + s,"Palokallionkatu 8, Peltolammi, Tampere",130 000 €,"78,5 m²",1975
9453579,Kerrostalo | 3H + K,"Vanha Kirkkotie 17-19, Rahola, Tampere",129 000 €,69 m²,1962
p28334,Kerrostalo | 3H + K + S,"OLLINKATU 6 SEKÄ OLLINOJANKATU 10 JA 14, Lintulampi, Tampere","21 753,34 €",82 m²,1995
9628369,"Omakotitalo | 6h, k, kph, s, kph, khh, 2x erill. wc, p, lasit. t","Pättiniemenkatu 3a, Hyhky, Tampere",628 000 €,"167,5 m²",2012
20106242,Rivitalo | 3h + k + s,"Soraharjunkatu 1, Epilä, Tampere",196 000 €,82 m²,1986
20123779,Kerrostalo | 2h + k + p,"Pohjolankatu 22-28, Tammela, Tampere",196 000 €,"57,5 m²",1974
p28288,Kerrostalo | 3h + k + s,"Pahkakatu 8, Haukiluoma, Tampere","30 129,33 €",71 m²,2018
20191419,Rivitalo | 3h + k + kph + s + vh + p + terassi,"Palokallionkatu 8, Peltolammi, Tampere",169 000 €,"78,5 m²",1975
7934509,Kerrostalo | 3h + k + kph + parveke,"Voionmaankatu 69 B, Rahola, Tampere",129 000 €,64 m²,1963
20085068,"Kerrostalo | 2h, kk, s, p","Ratinankatu 10, Ratina, Tampere",298 000 €,"56,5 m²",2012
9448336,Kerrostalo | 2h + kk + p,"Mekaniikanpolku 20, Hervanta, Tampere",104 000 €,"52,5 m²",1981
672541,"Omakotitalo | 5h, työh, k, askh, s, ak","Tiinukatu 23, Muotiala, Tampere",674 000 €,173 m²,2011
20176927,Kerrostalo | 2h + k + s + p,"Vallerinkatu 44, Epilä, Tampere",169 000 €,57 m²,2007
681196,"Kerrostalo | 2h, k, s","Halkoniemenkuja 4 C, Lentävänniemi, Tampere",189 950 €,"44,5 m²",2019
20199738,Kerrostalo | 1H + KT + alkovi + lasitettu parveke,"Ristinarkunaukio 2 C 111, Janka, Tampere",155 000 €,"29,5 m²",2020
9460300,"Kerrostalo | 3h, k, kph, vh","Väinämöisenkatu 21, Kaleva, Tampere",215 000 €,63 m²,1958
1263572,"Kerrostalo | 2h, kt, s, psh, vh, p","Harankatu 9, Hakametsä, Tampere",198 000 €,"55,5 m²",2017
p27967,Kerrostalo | 5h + kt + s,"Niemenrannan puistokatu 25 A 35, Niemenranta, Tampere",683 500 €,"144,5 m²",2021
p27966,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 34, Niemenranta, Tampere",180 400 €,37 m²,2021
p27964,Kerrostalo | 4-5h + kt + s,"Niemenrannan puistokatu 25 A 32, Niemenranta, Tampere",595 500 €,114 m²,2021
p27963,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 33, Niemenranta, Tampere",206 400 €,45 m²,2021
p27962,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 29, Niemenranta, Tampere",174 500 €,37 m²,2021
p27949,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 30, Niemenranta, Tampere",347 200 €,68 m²,2021
p27948,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 31, Niemenranta, Tampere",280 000 €,"57,5 m²",2021
p27947,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 28, Niemenranta, Tampere",198 700 €,45 m²,2021
p27946,Kerrostalo | 1h + kt,"Niemenrannan puistokatu 25 A 27, Niemenranta, Tampere",143 300 €,29 m²,2021
p27944,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 26, Niemenranta, Tampere",402 200 €,"83,5 m²",2021
p27943,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 23, Niemenranta, Tampere",170 700 €,37 m²,2021
p27942,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 24, Niemenranta, Tampere",337 900 €,68 m²,2021
p27939,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 25, Niemenranta, Tampere",272 000 €,"57,5 m²",2021
p27938,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 22, Niemenranta, Tampere",194 400 €,45 m²,2021
p27937,Kerrostalo | 1h + kt,"Niemenrannan puistokatu 25 A 21, Niemenranta, Tampere",140 100 €,29 m²,2021
p27936,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 19, Niemenranta, Tampere",264 000 €,"57,5 m²",2021
p27934,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 18, Niemenranta, Tampere",331 600 €,68 m²,2021
p27933,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 20, Niemenranta, Tampere",391 200 €,"83,5 m²",2021
p27932,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 16, Niemenranta, Tampere",191 100 €,45 m²,2021
p27929,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 17, Niemenranta, Tampere",166 800 €,37 m²,2021
p27928,Kerrostalo | 1h + kt,"Niemenrannan puistokatu 25 A 15, Niemenranta, Tampere",137 600 €,29 m²,2021
p27927,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 13, Niemenranta, Tampere",256 000 €,"57,5 m²",2021
p27926,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 14, Niemenranta, Tampere",380 100 €,"83,5 m²",2021
p27924,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 12, Niemenranta, Tampere",325 100 €,68 m²,2021
p27923,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 10, Niemenranta, Tampere",185 800 €,45 m²,2021
p27922,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 11, Niemenranta, Tampere",163 700 €,37 m²,2021
p27899,Kerrostalo | 1h + kt,"Niemenrannan puistokatu 25 A 9, Niemenranta, Tampere",134 300 €,29 m²,2021
p27898,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 8, Niemenranta, Tampere",369 000 €,"83,5 m²",2021
p27897,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 7, Niemenranta, Tampere",248 000 €,"57,5 m²",2021
p27896,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 6, Niemenranta, Tampere",319 900 €,68 m²,2021
p27894,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 5, Niemenranta, Tampere",160 600 €,37 m²,2021
p27893,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 3, Niemenranta, Tampere",236 000 €,"57,5 m²",2021
p27892,Kerrostalo | 2h + kt,"Niemenrannan puistokatu 25 A 1, Niemenranta, Tampere",150 400 €,37 m²,2021
p27889,Kerrostalo | 2h + kt + s,"Niemenrannan puistokatu 25 A 4, Niemenranta, Tampere",178 600 €,45 m²,2021
p27888,Kerrostalo | 3h + kt + s,"Niemenrannan puistokatu 25 A 2, Niemenranta, Tampere",306 300 €,68 m²,2021
1277162,"Kerrostalo | 2h, kk, kph, lasit.parveke","Pahkakatu 12, Haukiluoma, Tampere",137 900 €,38 m²,2017
20039256,"Kerrostalo | 2h, avok., kph / s, vh, las.parv.","Solkikatu 12, Kaukajärvi, Tampere",165 000 €,61 m²,2007
7942485,Kerrostalo | 1h + kk + kph,"Koljonseläntie 7 as, Maisansalo, Tampere",23 000 €,"26,5 m²",1975
20092768,"Kerrostalo | 3h, k, kph / wc, parveke","Härmälänkatu 9, Härmälä, Tampere",174 000 €,66 m²,1962
n89687,Kerrostalo | 4h + k + kph + eril.wc + las.parv.,"Opiskelijankatu 15, Hervanta, Tampere",104 000 €,"90,5 m²",1977
p27844,Luhtitalo | 3h + k + s,"Kokinpellonrinne 3 A 2, Vuores, Tampere",246 000 €,"75,5 m²",2016
n88994,Kerrostalo | 3h + k + vh + s + p,"Kokinpellonraitti 1 A 36, Vuores, Tampere",198 000 €,58 m²,2017
20148775,"Paritalo | 4 h, k, rt, s, kph, khh, 2x wc, ak, ter.","Koukkurannankatu 16 G, Vuores, Tampere",343 000 €,"98,5 m²",2021
p27777,Kerrostalo | 3h + tupak + kph + s + lasp + var,"Hatanpään puistokuja 23 a 29, Hatanpää, Tampere",298 000 €,69 m²,2017
1277355,"Omakotitalo | 5h, k, rt, kph, khh, wc, s","Perkiönkatu 51, Härmälä, Tampere",243 000 €,"94,5 m²",-
20183908,"Omakotitalo | 9h, 2xk, ruokasali, aula, 4 wc, 3 kph, s, elokuvat","Yli-Huikkaantie 2, Huikas, Tampere",930 000 €,299 m²,1968
p27742,Rivitalo | 3h + k + s + ak,"Pienkodinkatu 1, Pappila, Tampere",243 000 €,84 m²,2002
1276880,"Kerrostalo | 1h, kt, alk, lasit.p","Vihurinkatu 4, Härmälänranta, Tampere",125 000 €,32 m²,2017
1276700,"Kerrostalo | 2h, k, kph, vh, p","Irjalankatu 54, Takahuhti, Tampere",88 000 €,56 m²,1982
1277759,Kerrostalo | 2h + kt + s + kph + vh + lasitettu parveke,"Vuoreksen puistokatu 90, Vuores, Tampere",167 000 €,"52,5 m²",2013
p27722,Kerrostalo | 1h + kk + ma + vh + kph + s,"Näyttelijänkatu 21 D, Hervanta, Tampere",99 000 €,"42,5 m²",1990
1277483,Omakotitalo | Oh + 4mh + työh + k + rt + s + kph + 2wc + khh + vh + var + autokatos + kä,"Meiramikatu 3, Levonmäki, Tampere",345 000 €,"156,5 m²",1997
20073663,"Omakotitalo | 4h, k, khh, kph, s, wc 2x, autot. ter","Likorinne 3, Messukylä, Tampere",378 000 €,109 m²,2000
9696873,Omakotitalo | 4h + k + s,"Nekalantie 23, Viinikka, Tampere",278 000 €,100 m²,1917
1277406,"Kerrostalo | 4h, k, kph, p","Niemikatu 7, Amuri, Tampere",258 000 €,87 m²,1976
9998887,"Rivitalo | 2 h, k, kph, s, erill. wc, vh, terassi","Kukkolankatu 23, Ryydynpohja, Tampere",158 000 €,64 m²,1976
20009493,Kerrostalo | 1h + kt + ransk.parv.,"Sarvijaakonkatu 24, Kaleva, Tampere",143 000 €,23 m²,2020
p27676,Kerrostalo | 4h + k + wc + kph + 2vh + p,"Pähkinämäenkatu 2, Peltolammi, Tampere",104 000 €,"82,5 m²",1970
9664973,"Kerrostalo | 4h, k, kph, erillis-wc, las. p.","Kohmankaari 6, Tesoma, Tampere",127 000 €,"80,5 m²",1965
20037901,"Kerrostalo | 2h, k, kph / wc, vh","Teiskontie 15, Kaleva, Tampere",228 000 €,"62,5 m²",1956
2228073,Omakotitalo | Vapaa-ajan asunto,"Paavolantie 95, Kämmenniemi, Tampere",179 000 €,45 m²,1953
20079820,Kerrostalo | 3h + k + askartelutila + kellaritilaa,"Pirkankatu 20, Pyynikki, Tampere",336 000 €,"121,9 m²",1927
20043315,"Kerrostalo | 3h, k, kph, s, p","Hintsankatu 3, Takahuhti, Tampere",156 000 €,"75,5 m²",1969
9921572,"Kerrostalo | 2h, kk, kph","Kissanmaankatu 9, Kissanmaa, Tampere",136 000 €,47 m²,1961
p27647,Kerrostalo | 2h + kk + vhx2 + wc,"Kuninkaankatu 31, Keskusta, Tampere","210 600,8 €",53 m²,1962
20139333,"Kerrostalo | 3h, k, s, kph, wc, lasit parveke","Länkinotkonraitti 1, Linnainmaa, Tampere",168 000 €,"72,5 m²",1990
9883337,"Paritalo | 5h, k, s, 2wc, vh, kph, khh, p","Lillukkakuja 3, Tohloppi, Tampere",398 000 €,"127,5 m²",2011
20140093,"Kerrostalo | 3h, avok, kph / wc / s, vh, lasit.p","Sammonkatu 70, Kaleva, Tampere",289 000 €,"62,5 m²",2017
1276681,"Kerrostalo | 1h, kt, kph, lasitettu parveke","Koukkurannankatu 5 B 114, Vuores, Tampere",98 900 €,"20,5 m²",2016
1276753,Kerrostalo | 1h + kt + kph + ransk.parveke,"Rautiolanrinne 1 As 14, Vuores, Tampere",108 900 €,"27,5 m²",2017
20172955,Rivitalo | 6h + k + at + s + vaja,"Hedelmäkatu 6, Puistokaarila, Tampere",365 000 €,163 m²,1966
9895219,Kerrostalo | 3h + k + p,"Pitkäniemenkatu 22, Kalkku, Tampere",96 000 €,"71,5 m²",1968
9973562,Kerrostalo | 3h + k + p,"Aleksanterinkatu 22, Keskusta, Tampere",224 000 €,"73,5 m²",1936
m82894,Kerrostalo | 4H + K + S,"Kuntokatu 11 D300, Kauppi, Tampere",629 000 €,137 m²,2020
681033,Kerrostalo | 2h + k + kph + vh + p,"Saarenvainionkatu 11 C, Kaukajärvi, Tampere",108 000 €,"51,5 m²",1970
20181600,Kerrostalo | 1h + k + p,"Jukolankatu 2, Irjala, Tampere",138 000 €,"40,5 m²",1975
9870436,Rivitalo | 4h + k + s + khh + 2p,"Haarlankatu 11, Onkiniemi, Tampere",749 000 €,"163,5 m²",2007
9920478,"Kerrostalo | 1h, alkovi, k, kph / wc","Koelaitoksenkatu 4 A 1, Ranta-Tampella, Tampere",219 900 €,43 m²,2020
9995757,"Omakotitalo | 6h, k, tkh, kph, s, khh, 3x erill. wc, 2x vh, at,","Iivantamäenkatu 9, Messukylä, Tampere",429 000 €,254 m²,1973
